pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,player_name,batter,pitcher,zone,stand,p_throws,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension
SI,2020-10-08,89,2.66,2.66,3.49,Tommy Pham,502054,592473,8,R,L,1.3,-0.6,-0.11,1.87,-9.64629490734221,-129.264499080473,3.31715980474036,17.0945723662858,26.3341064488286,-39.6053000633297,89.3,1946,6.5
CU,2020-10-08,83.8,-1.29,-1.29,5.94,Chad Wallach,595453,657140,9,R,R,1.1,-0.5,0.38,2.1,1.73157682016154,-122.094128827344,-1.3864942334851,10.3433839209117,24.7258021135945,-37.573173520314,83.5,2727,6.1
CU,2020-10-08,83.4,-1.42,-1.42,5.9,Chad Wallach,595453,657140,9,R,R,1.3,-0.4,0.28,1.57,1.31849067642716,-121.529020402661,-2.72336259172063,12.7047549120266,24.8051945825035,-35.7636542586595,83.1,2731,6.1
FF,2020-10-08,86,-1.46,-1.46,6.3,Tommy La Stella,600303,425844,4,L,R,-0.1,1.3,-0.66,2.22,2.0636514558696,-125.310254581428,-6.11892541460746,-1.33266465198083,22.1253384306587,-17.4337792345954,86,2261,5.9
SI,2020-10-08,89.7,2.75,2.75,3.56,Tommy Pham,502054,592473,14,R,L,1.4,-0.5,2.28,2.07,-4.08890070864423,-130.526095589709,3.36101184393029,16.5663808407162,27.2070232071849,-38.6570678658387,90.1,1947,6.5
SL,2020-10-08,78.1,-3.79,-3.79,3.5,DJ LeMahieu,518934,657044,5,R,R,1,1.1,0.13,2.33,6.61164416451459,-113.531854592977,2.41452087917538,7.18711227620159,23.4891885978368,-23.4141977263846,77.8,2234,6.4
SI,2020-10-08,89.4,2.62,2.62,3.58,Eric Hosmer,543333,592473,9,L,L,1.3,-0.4,0.81,2.24,-7.300554797851,-129.905059320454,3.61688500087483,16.6452254865105,26.9467706634118,-37.8675827586633,89.7,2106,6.5
SI,2020-10-08,94.4,-1.65,-1.65,5.68,Magneuris Sierra,642423,657140,4,L,R,-1.2,0.7,-0.69,2.17,5.12935601407233,-137.279335220418,-5.09077270835447,-16.1552728029564,31.1318415193255,-21.76587831037,94.2,2268,6.2
SL,2020-10-08,83.9,-1.35,-1.35,6.42,Marcus Semien,543760,425844,8,R,R,0.1,0.6,0.22,1.98,3.32058354602551,-122.243576161927,-5.18799363331556,0.909136730212194,21.0088675458542,-25.1042610992237,84,2319,6
SI,2020-10-08,91.7,-3.64,-3.64,3.63,DJ LeMahieu,518934,657044,12,R,R,-1.4,-0.3,1.93,3.09,17.1715388675719,-132.210518400756,5.40701080030203,-20.3725717265124,28.6500749083183,-37.7172115719054,91.7,1996,6.8
CU,2020-10-08,82.9,-1.51,-1.51,5.84,Magneuris Sierra,642423,657140,11,L,R,1.1,-0.4,-1.4,2.81,-1.87036923098229,-120.813159652883,0.360766308406542,10.9875544899145,23.737129545115,-36.5529186255504,82.5,2596,6
SI,2020-10-08,88.5,2.61,2.61,3.64,Eric Hosmer,543333,592473,7,L,L,1.4,-0.3,-0.57,2.07,-10.7433254503214,-128.389073250433,2.92706963066769,17.7526423868766,25.165228574272,-36.4456281435421,88.9,2035,6.6
FF,2020-10-08,86.3,-1.58,-1.58,6.31,Marcus Semien,543760,425844,13,R,R,0.3,1.2,-1.04,1.59,0.664315346942514,-125.672198255813,-7.55063662646415,3.11084011653774,20.9276532153939,-18.0108328639136,86.4,2336,5.9
SL,2020-10-08,78.5,-3.73,-3.73,3.54,Kyle Higashioka,543309,657044,14,R,R,1.4,0.7,1.07,1.59,7.78523101315871,-114.06535366096401,1.39335689919818,10.8139206736798,23.7223837968212,-26.3797178849024,78.6,2285,6.8
SL,2020-10-08,78.8,-3.6,-3.6,3.58,Kyle Higashioka,543309,657044,14,R,R,1.3,0.7,1.46,1.97,8.62366920667771,-114.442075841465,2.13990382085466,9.43474179754727,23.4964223175207,-26.8032270936076,78.7,2172,6.6
SI,2020-10-08,88,2.75,2.75,3.71,Eric Hosmer,543333,592473,14,L,L,1.4,-0.3,1.08,2.01,-6.93066603924406,-127.977829540235,2.57851016573285,16.4688961647257,25.5232518257432,-36.0696290077133,88.4,2057,6.5
CU,2020-10-08,82.4,-1.65,-1.65,5.84,Magneuris Sierra,642423,657140,13,L,R,0.9,-0.7,-0.86,2.1,-0.0298204786008611,-120.060354045168,-0.640962904964647,9.07270118027648,24.4377253851008,-38.8363838609374,81.7,2711,5.9
SL,2020-10-08,84.1,-1.3,-1.3,6.39,Marcus Semien,543760,425844,14,R,R,0.4,0.5,0.35,0.24,3.08231592624426,-122.309787875234,-8.7636203404801,3.04476334292888,22.7987152141537,-25.9121234747648,83.5,2455,5.8
SI,2020-10-08,93.9,-1.48,-1.48,5.66,Miguel Rojas,500743,657140,13,R,R,-1.2,0.6,-1.01,2.23,3.91791717070267,-136.647059987491,-4.43462415984891,-16.2136099357483,30.9804559540816,-24.1308869654954,93.8,2237,6.3
FF,2020-10-08,97.3,1.83,1.83,5.86,Chris Taylor,621035,670970,5,R,L,0.8,1.2,-0.23,2.7,-7.33159919541301,-141.480905950899,-5.79807631169407,12.1057802749809,30.5805449684029,-14.528939101261,97.6,2422,6.4
SL,2020-10-08,84.2,-1.25,-1.25,6.38,Marcus Semien,543760,425844,14,R,R,0.6,0.7,1.38,1.38,4.9019542885752,-122.492174723996,-6.60156563616797,5.08314945460066,22.5799893763226,-24.1611949906492,84,2352,6
SL,2020-10-08,78,-3.67,-3.67,3.52,Kyle Higashioka,543309,657044,12,R,R,1.1,0.9,1.19,2.66,8.53229195264938,-113.067906810127,3.6106606087851,7.10685732362151,23.9323895817769,-25.8013503087968,77.7,2385,6.7
SL,2020-10-08,83.2,-1.47,-1.47,6.37,Marcus Semien,543760,425844,9,R,R,0.5,0.5,0.33,1.66,3.04083468003579,-121.249078218396,-5.35433789597941,4.8587673502976,19.9947967329955,-26.7729106311013,83.2,2249,5.9
FF,2020-10-08,96.8,1.91,1.91,5.95,Chris Taylor,621035,670970,12,R,L,0.8,1.3,0.23,3.8,-6.32861843321772,-140.933437449447,-3.09971314321573,12.125578025834,31.7354530133196,-14.8320222992228,97,2444,6.3
SI,2020-10-08,94.1,-1.35,-1.35,5.7,Miguel Rojas,500743,657140,9,R,R,-1.4,0.5,0.8,1.77,8.67340310050974,-136.637859916806,-5.6390863197807,-19.3237569467276,30.9762502683553,-24.5076160654233,94.3,2236,6.6
SL,2020-10-08,77.3,-3.85,-3.85,3.49,Kyle Higashioka,543309,657044,13,R,R,1,1,-0.93,2.25,4.4994632019008,-112.356652290796,2.57671147587709,7.20973840886665,22.6918085573948,-24.4454812273658,77.4,2207,6.7
SI,2020-10-08,91.4,-3.68,-3.68,3.44,Gio Urshela,570482,657044,6,R,R,-1.6,-0.4,0.81,2.23,14.8283048336849,-132.242942732981,3.88705900181956,-21.970769671924,28.2485916949279,-38.4458665355709,91.8,1981,6.8
SL,2020-10-08,87.3,-0.98,-0.98,6.17,Carlos Correa,621043,593423,14,R,R,0.6,-0.1,0.57,1.51,2.58705703330357,-127.125808316198,-4.81930200262533,5.58702505151246,23.5397801508956,-32.921262490696,86.9,2659,5.8
SI,2020-10-08,95,-1.53,-1.53,5.78,Miguel Rojas,500743,657140,1,R,R,-1.5,0.6,-0.69,2.75,5.44438137557802,-138.200616966619,-3.49997663260861,-19.8422704376161,31.6645209875883,-24.5265057481577,94.8,2270,6.2
CU,2020-10-08,82.2,2.11,2.11,6.02,Chris Taylor,621035,670970,7,R,L,-0.9,-0.6,-0.38,1.9,-3.79743147266966,-119.601477570133,-1.57660798758286,-8.09611454490977,25.2393202238681,-37.7352439457239,81.3,2553,5.9
SL,2020-10-08,88.8,-1.54,-1.54,5.82,Miguel Rojas,500743,657140,11,R,R,0,0.5,-0.95,3.39,1.34065677947497,-129.515204150675,-0.978780392702668,0.309642128237569,24.3704859907386,-26.8098070892039,89.1,2470,6.1
FF,2020-10-08,96.3,-1.13,-1.13,6.12,Carlos Correa,621043,593423,9,R,R,-0.5,1.5,0.49,1.98,5.28016442603774,-139.934852239699,-8.59353591632887,-7.25017486060516,32.5746315319756,-11.3247613908554,95.1,2482,5.8
FF,2020-10-08,96.8,1.74,1.74,5.93,Chris Taylor,621035,670970,13,R,L,0.7,1.2,-1.94,1.92,-11.4656739669173,-140.422729788569,-7.78986440119114,12.0590079738889,31.0635670535797,-15.1708961831357,96.9,2451,6.5
SI,2020-10-08,91.6,-3.67,-3.67,3.52,Gio Urshela,570482,657044,6,R,R,-1.4,-0.4,0.82,2.46,14.3426694286811,-132.575972532027,4.11613622903686,-19.0125677391207,26.6495728651571,-37.9536009402074,92.2,1967,6.8
FF,2020-10-08,96.9,1.83,1.83,5.93,Chris Taylor,621035,670970,13,R,L,0.7,1.2,-1.27,2.43,-9.86262561874616,-140.686053930785,-6.47774641812047,11.2044138181098,31.2746447828156,-15.3977867356585,97.3,2467,6.6
FF,2020-10-08,95,-1.74,-1.74,5.7,Jazz Chisholm,665862,657140,1,L,R,-0.8,1,-0.67,3.33,4.5460680647713,-138.290106161705,-2.88618583223788,-11.2295647405541,30.4549563214299,-18.3246369938625,94.8,2411,6.1
SI,2020-10-08,91.9,-3.8,-3.8,3.54,Gio Urshela,570482,657044,5,R,R,-1.4,-0.5,-0.03,2.13,12.74720165466,-133.219069455023,3.36269593600579,-19.8210753898759,27.2762342491596,-38.9320648030302,92.5,2011,6.7
SL,2020-10-08,87.7,-1.09,-1.09,6.12,Carlos Correa,621043,593423,14,R,R,0.5,-0.2,0.89,1.12,3.65059414504149,-127.629032113499,-5.59280968158376,5.15816297176998,25.6569203956871,-33.0553444826766,86.9,2619,5.7
FF,2020-10-08,95.6,-1.68,-1.68,5.67,Jazz Chisholm,665862,657140,8,L,R,-0.9,1.1,-0.05,2.2,6.39043480820071,-139.050333743674,-6.0724835170772,-13.3604201032304,31.2972519754035,-16.4312269307182,95.9,2506,6.5
FF,2020-10-08,95.2,-1.08,-1.08,6.11,Carlos Correa,621043,593423,8,R,R,-0.4,1.5,-0.03,1.59,3.68856837070428,-138.414194344966,-9.4297548598892,-6.38344796316742,30.0221941138611,-11.4460528442376,94.4,2485,5.8
CU,2020-10-08,81.4,2.12,2.12,5.91,Chris Taylor,621035,670970,13,R,L,-1.1,-0.4,-0.11,1.13,-2.8764580836139,-118.442883377072,-3.2318868715457,-9.64691398236683,24.836253875022,-35.8294531867052,81,2424,6.2
SL,2020-10-08,79.1,-3.74,-3.74,3.49,Gio Urshela,570482,657044,14,R,R,0.8,0.8,1.23,1.95,9.46529121829894,-114.772770442888,1.96684076525172,4.77609316960724,22.4779529497967,-25.4124718964181,79.2,2308,6.6
FF,2020-10-08,97,-1.03,-1.03,6.17,Carlos Correa,621043,593423,12,R,R,-0.5,1.4,0.86,3.28,6.20881062197797,-141.035218542332,-5.29462132036644,-8.55968334093327,33.8528775402104,-12.5940587016139,95.8,2499,5.8
SI,2020-10-08,91.2,-3.78,-3.78,3.53,Gio Urshela,570482,657044,12,R,R,-1.6,-0.3,1.07,2.58,15.7038400078394,-131.791649205483,4.32852273556617,-21.9746668141096,28.3444304434395,-37.1449180076958,91.6,1986,6.9
SI,2020-10-08,94.5,-1.77,-1.77,5.65,Jazz Chisholm,665862,657140,14,L,R,-1.3,0.5,0.91,1.64,9.87930134850212,-137.186050654437,-5.82205155449398,-18.8679926056341,30.7151290994206,-24.912644630036,94.2,2253,6.3
FF,2020-10-08,97.2,1.91,1.91,5.86,Joc Pederson,592626,670970,8,L,L,0.6,1.1,-0.23,2.06,-7.18624818164028,-141.259208133057,-7.24373973598247,10.2722702309518,31.0869376002781,-15.6660640534666,97.3,2409,6.3
SI,2020-10-08,96.2,-1.13,-1.13,6.18,Kyle Tucker,663656,593423,13,L,R,-1.2,1.1,-0.91,2.3,3.23907714709756,-140.00959646164,-7.03329735891721,-16.3570429528163,32.0330507043846,-16.8255891801445,95.3,2425,5.8
FF,2020-10-08,94.9,-1.51,-1.51,5.87,Jazz Chisholm,665862,657140,11,L,R,-0.9,1.2,-1.19,2.85,2.83262106562126,-138.21456735479,-4.96387055767054,-12.103851378301,30.7280949094995,-15.6888636310025,94.8,2345,6.2
SL,2020-10-08,85.2,2.17,2.17,5.73,Joc Pederson,592626,670970,5,L,L,-0.5,0,0.02,2.79,-3.98958090585154,-124.05738368676,-0.647766980277598,-4.60453595552508,23.5575230339889,-32.2246847389155,85.3,2620,6.2
SI,2020-10-08,91.9,-3.64,-3.64,3.68,Gleyber Torres,650402,657044,12,R,R,-1.5,-0.3,1.36,3.33,16.0200394633048,-132.672132292577,5.71518027940029,-21.6750690637675,28.448350942144,-37.1685338696816,91.9,1981,6.8
SL,2020-10-08,84.9,2.22,2.22,5.76,Joc Pederson,592626,670970,4,L,L,-0.5,0,-0.38,2.76,-5.09049747640533,-123.692162921552,-0.797551151490239,-4.34923999154268,23.4466509262081,-31.9331899238379,85.4,2547,6.4
SL,2020-10-08,89.4,-1.03,-1.03,6.17,Alex Bregman,608324,593423,13,R,R,0.5,0.1,-0.02,1.28,1.40829091064524,-130.191651635254,-6.29969370509663,5.53240354742825,25.0511556486533,-29.8146812626256,89,2719,5.8
SI,2020-10-08,91.7,-3.72,-3.72,3.64,Gleyber Torres,650402,657044,12,R,R,-1.5,-0.3,1.99,3.25,17.6894929950228,-132.216496352975,5.69493029836939,-21.0332227124542,28.3395058118238,-37.338544468999,92,2017,7
SI,2020-10-08,95.6,-1.64,-1.64,5.77,Jazz Chisholm,665862,657140,11,L,R,-1.4,0.5,-1.57,3.25,3.39267149168312,-139.152143882052,-2.17597393679786,-19.3064426367026,33.177192408382,-25.0348866405847,95.1,2140,6.1
SL,2020-10-08,89.1,-1.12,-1.12,6.2,Alex Bregman,608324,593423,8,R,R,0.8,0,-0.16,1.46,0.780604577355315,-129.875248415426,-5.74194010983787,8.43788976095959,23.9855929582662,-30.8730423355904,88.9,2823,5.8
FF,2020-10-08,96.3,1.83,1.83,5.92,Joc Pederson,592626,670970,5,L,L,0.6,1.2,-0.1,2.39,-6.46584370987544,-140.114863337661,-6.62359172678575,9.22202530410068,30.108503377391,-14.5425518660163,96.4,2421,6.3
SI,2020-10-08,91.2,-3.61,-3.61,3.5,Gleyber Torres,650402,657044,9,R,R,-1.5,-0.3,0.56,1.54,13.8145516769842,-132.079353818078,1.70667303483647,-20.5833548115031,27.9443028297204,-36.4139035549397,91.7,1956,6.9
FF,2020-10-08,99.5,-2.41,-2.41,5.96,Austin Riley,663586,664350,5,R,R,-1,1,0.09,2.52,9.23056942922249,-144.593462253381,-6.33327932914939,-16.5913656393162,33.5746174157393,-16.8448361404604,99,1969,6.1
FF,2020-10-08,99.2,-2.48,-2.48,5.86,Austin Riley,663586,664350,1,R,R,-0.9,1.1,-0.32,3.57,7.98675512699716,-144.208073076927,-3.40409861340466,-14.5521073164275,33.6666777369642,-16.2015225601089,98.9,2048,6.2
SI,2020-10-08,91.7,-3.65,-3.65,3.65,Gleyber Torres,650402,657044,12,R,R,-1.4,-0.4,1.54,2.81,16.2351678224311,-132.409504698385,4.80103515630053,-20.1660314072835,28.7824714483303,-38.5207915459056,91.9,1946,6.9
FF,2020-10-08,97.1,-1.06,-1.06,6.18,Alex Bregman,608324,593423,1,R,R,-0.5,1.6,-0.75,2.97,1.90475094709872,-141.355377953729,-6.72033050975515,-6.91296874675174,31.4473742605289,-9.23266344631527,96.3,2516,5.8
CU,2020-10-08,81.4,2.18,2.18,5.91,Joc Pederson,592626,670970,13,L,L,-1,-0.4,-1.18,0.77,-5.58154744750164,-118.367223378599,-4.07036256774544,-8.37985930471132,23.2613683129964,-35.5605291465126,80.8,2481,6
FF,2020-10-08,99.7,-2.39,-2.39,6.03,Austin Riley,663586,664350,11,R,R,-0.8,1.2,-0.16,3.84,8.07677339104072,-144.900213494278,-3.492289872459,-13.5938681266474,34.4298128819648,-14.2414459160891,99.4,2088,6.2
SI,2020-10-08,91.9,-3.6,-3.6,3.61,Brett Gardner,458731,657044,14,L,R,-1.4,-0.6,2.25,1.58,17.9131590291329,-132.586561528214,2.07620465217232,-20.2850664715504,27.0077938547269,-39.8544107661802,92.3,1956,6.9
FF,2020-10-08,96.1,1.64,1.64,5.92,AJ Pollock,572041,670970,11,R,L,0.7,1.1,-2.43,3.2,-12.3095359121735,-139.538761781953,-4.16549811033657,11.4823922949622,29.2103942381917,-16.8725438006156,96.4,2301,6.4
SI,2020-10-08,97,-1.11,-1.11,6.13,Alex Bregman,608324,593423,11,R,R,-1.3,1.1,-0.98,4.09,3.25300338068813,-141.235638835821,-2.34935776342149,-17.8910736150405,31.343848971878302,-17.6647539420256,96.1,2359,5.7
FF,2020-10-08,99.7,-2.58,-2.58,5.9,Austin Riley,663586,664350,1,R,R,-1.1,1,-0.54,2.97,8.06305503953353,-144.904823448766,-5.07185054948658,-16.793828321499,33.5504401518723,-16.6418241979323,99.3,2010,6.1
SL,2020-10-08,78.6,-3.77,-3.77,3.56,Brett Gardner,458731,657044,14,L,R,1.1,0.4,0.66,0.54,7.68102165140668,-114.344794947597,-0.387778063698224,7.99824965270252,21.2113638195916,-29.1156353964933,79.3,2185,6.8
FS,2020-10-08,84.9,1.93,1.93,5.74,AJ Pollock,572041,670970,14,R,L,1,0.7,0.37,0.86,-5.60470847725266,-123.375779734504,-6.53190859005175,11.0655829942532,25.4844558557378,-23.6192240301843,84.8,929,6.4
SL,2020-10-08,88.4,-1.18,-1.18,6.17,Alex Bregman,608324,593423,4,R,R,0.4,0.4,-0.28,2.42,1.26048175370906,-128.81783965098,-3.93582366829483,4.75570459697707,26.3044113316212,-26.946169974272,87.6,2600,5.7
FF,2020-10-08,96.5,-1.08,-1.08,6.2,Alex Bregman,608324,593423,12,R,R,-0.3,1.6,1.02,3.76,6.17140187479689,-140.401551759865,-4.53353239764952,-5.31191917704719,31.689677286261,-9.97520900934936,95.4,2489,5.7
FF,2020-10-08,92.7,-3.55,-3.55,4.04,Brett Gardner,458731,657044,12,L,R,-1,0.6,0.44,3.32,12.5158401567636,-134.512481981445,2.6764109572216,-14.871768639485,26.2395250663485,-25.6325975308557,93.9,2001,6.9
CH,2020-10-08,85,-2.98,-2.98,5.36,Nick Markakis,455976,664350,4,L,R,-1.4,0.3,-0.61,2.33,8.25732551921036,-123.480200284926,-1.2554205309598,-15.6320446322201,25.4692996372024,-29.5194260325057,84.6,1631,6.2
FF,2020-10-08,96.4,1.91,1.91,5.95,Cody Bellinger,641355,670970,5,L,L,0.9,1.2,0.02,2.85,-6.95907167728708,-140.107611733257,-5.42654513854172,12.854573984708,33.0239297513752,-14.9205565222879,96.3,2350,6.4
SL,2020-10-08,83.6,-1.34,-1.34,6.29,Sean Murphy,669221,425844,14,R,R,0.6,0.3,0.79,1.53,3.61252422746294,-121.756931718098,-5.23299206844696,5.82316419198326,21.6109067496701,-28.182572224142,83.3,2372,5.8
CU,2020-10-08,80.7,2.07,2.07,5.96,Cody Bellinger,641355,670970,6,L,L,-1.3,-0.3,0.8,2.74,-0.370926409146758,-117.427309748493,0.151939606075148,-11.7367514638854,25.0518871069001,-35.3067824988766,79.8,2475,6
FF,2020-10-08,97.1,-2.86,-2.86,5.57,Nick Markakis,455976,664350,14,L,R,-1.3,1,0.66,1.3,12.2372409903973,-140.679013342546,-8.17284269468508,-19.6655068216689,32.2323717945274,-16.8697382511299,96.5,2142,6.2
SL,2020-10-08,78.4,-3.84,-3.84,3.48,Brett Gardner,458731,657044,3,L,R,1.2,0.5,0.57,2.82,7.35057501657623,-113.871781105424,4.52459082300518,9.09057084259736,21.9511558124777,-28.59589659548,78.7,2363,6.7
FF,2020-10-08,97.3,-2.67,-2.67,5.72,Nick Markakis,455976,664350,14,L,R,-1.3,0.9,2.31,1.83,16.1384154550436,-140.661568653735,-6.95575947467738,-20.6650099484573,32.9973939292145,-18.0994529142913,96.4,2173,6.2
FF,2020-10-08,86.5,-1.53,-1.53,6.3,Sean Murphy,669221,425844,13,R,R,-0.1,1.3,-1.3,2.04,0.713479405033929,-126.019266020502,-6.62186008354547,-0.956948181547496,23.4917900881784,-17.1015395041297,86.2,2272,5.9
FF,2020-10-08,94.9,-3.66,-3.66,4.16,Brett Gardner,458731,657044,12,L,R,-1.2,0.6,1.41,4.21,15.9457642286204,-137.246513852352,4.50951430449606,-18.5853624715,29.6343236122716,-25.7137313133728,95.1,2076,6.7
CU,2020-10-08,80.5,2.13,2.13,5.96,Cody Bellinger,641355,670970,8,L,L,-1.4,-0.4,0.27,1.77,-1.5179519922089,-117.127270422066,-1.70699656789255,-12.1232315616579,25.8938907257637,-35.8695207946249,79.4,2322,5.9
FF,2020-10-08,87,-1.43,-1.43,6.26,Sean Murphy,669221,425844,4,R,R,0.1,1.4,-0.42,2.46,2.26166400952978,-126.715545758435,-5.71080644270783,0.351753919055377,24.2846849852815,-16.62802828686,86.4,2276,5.7
FF,2020-10-08,100.3,-2.42,-2.42,5.95,Adam Duvall,594807,664350,12,R,R,-0.8,1.2,0.41,3.76,9.76083965740814,-145.822541234099,-3.3940122172012,-14.2399540815458,34.4076225349244,-15.1106285035152,99.8,2090,6.1
CU,2020-10-08,79.1,2.02,2.02,6.02,Will Smith,669257,670970,1,R,L,-1.1,-0.9,-0.4,2.8,-3.24379931320555,-115.059274036588,1.5004223622379,-8.77653220857592,25.0604655467523,-40.3743489243367,78.2,2517,6.1
FF,2020-10-08,93.5,-3.74,-3.74,3.86,Brett Gardner,458731,657044,11,L,R,-1.3,0.4,-0.67,3.73,10.9222514835027,-135.644850524269,4.55005922346976,-18.9816968730261,29.6452178628846,-28.1089655740227,93.9,2223,6.7
FF,2020-10-08,92.8,-3.68,-3.68,3.94,Brett Gardner,458731,657044,4,L,R,-1.4,0.2,-0.43,2.4,11.3754709898388,-134.712470223782,1.43695968113527,-19.1178658149569,29.248991975605,-30.1591925375402,93.3,2172,6.7
CH,2020-10-08,88.1,-2.83,-2.83,5.5,Adam Duvall,594807,664350,11,R,R,-1.4,0,-0.9,2.82,7.59982211045581,-128.045110098609,-0.32755535769466,-17.0101129723997,28.6237255072832,-32.4337499721221,87.6,1584,6.2
FF,2020-10-08,87.6,-1.25,-1.25,6.34,Robbie Grossman,543257,425844,5,L,R,0.1,1.4,-0.11,2.16,2.57972834918657,-127.5422342258,-6.9388460462657,0.34486680715594,24.1208436817357,-15.343830731388,87.4,2329,5.9
CU,2020-10-08,79.6,2.15,2.15,5.9,Will Smith,669257,670970,13,R,L,-1,-0.8,-0.42,0.41,-3.76055423405456,-115.736038372995,-3.68395532436905,-7.95714549000185,25.4133355662359,-38.5666606271001,78.6,2385,6
SI,2020-10-08,92.5,-3.79,-3.79,3.54,Brett Gardner,458731,657044,1,L,R,-1.4,-0.4,-0.45,2.67,11.6643664424128,-134.058845288237,4.63134921860693,-19.6015967169094,28.8355700937105,-38.7178331886743,92.8,2033,6.7
FF,2020-10-08,99.8,-2.45,-2.45,5.97,Adam Duvall,594807,664350,12,R,R,-0.8,1.3,1,3.22,11.4350648785653,-144.732732109793,-5.12126038060125,-14.7577278590576,37.1891545031526,-13.0237412597849,99,2114,6.2
CU,2020-10-08,79.9,2.09,2.09,6.03,Will Smith,669257,670970,6,R,L,-1,-0.6,0.49,2.23,-1.56210035055139,-116.333583202286,-0.378158315403762,-8.96453805308676,24.8885453574368,-38.0087503508444,79.1,2376,6
FF,2020-10-08,87.3,-1.35,-1.35,6.24,Robbie Grossman,543257,425844,14,L,R,0.3,1.2,0.3,1.16,3.36852920846843,-126.969541166224,-8.56671547599378,2.42766981090571,23.2870376060368,-17.4918081487669,87.1,2330,6
FF,2020-10-08,95.8,2.09,2.09,5.96,Will Smith,669257,670970,2,R,L,0.9,1.3,0.24,2.8,-6.89582575693154,-139.284658692423,-5.63181999699534,13.2247330357064,32.117058674480496,-14.2639210849276,95.5,2348,6.2
SI,2020-10-08,90.9,-3.72,-3.72,3.69,Brett Gardner,458731,657044,5,L,R,-1.5,-0.5,0.25,2.26,13.0923210880865,-131.673455780961,3.3769724480766,-19.6267304205722,27.1543403917981,-38.568490041768,91.2,2001,6.7
FF,2020-10-08,99.8,-2.45,-2.45,6,Adam Duvall,594807,664350,3,R,R,-0.8,1.2,0.36,3.32,9.6770500445344,-144.866329780148,-4.67024307689724,-14.0514215883376,36.3387068522267,-14.8366071437049,99.3,2021,6.3
SL,2020-10-08,86.9,-1.58,-1.58,6.3,Robbie Grossman,543257,425844,13,L,R,0.3,1,-1.09,2.11,0.500288444592661,-126.613369084721,-6.05559482957999,3.45578919732682,22.5615668701495,-19.928640295109,86.7,2289,5.8
CU,2020-10-08,73.7,-1.51,-1.51,6.18,Robbie Grossman,543257,425844,7,L,R,0.9,-0.7,-0.74,1.78,0.0213006807721122,-107.43935577103,-0.468641766595406,6.87629946534823,18.3011231089936,-37.7919803670206,73.2,2546,5.8
SL,2020-10-08,77.1,-3.83,-3.83,3.57,Luke Voit,572228,657044,5,R,R,1.1,1,-0.02,2.23,6.08389849658377,-111.967561354076,2.57655648329199,7.75970392178379,25.769124868117,-25.0225761138491,76.5,2151,6.6
FF,2020-10-08,96,1.69,1.69,6,Max Muncy,571970,670970,11,L,L,0.7,1.1,-0.03,3.69,-6.1424797894993,-139.734235403735,-3.05882300197229,10.5565727946003,31.1715507531327,-16.9841288588009,95.9,2387,6.2
SI,2020-10-08,98.1,-2.76,-2.76,5.66,Dansby Swanson,621020,664350,11,R,R,-1.5,0.4,-0.98,3.47,8.16532765537944,-142.625798724787,-1.31982682181074,-22.0664124598357,35.5317814011944,-26.5671160991372,97.1,1999,6
FF,2020-10-08,95.5,2.11,2.11,6.04,Max Muncy,571970,670970,9,L,L,0.8,1.3,0.58,2.24,-5.7862036371643,-138.796685271057,-7.14936517602647,11.6162377429268,31.3222738035028,-14.4839961582515,95.1,2379,6.1
SI,2020-10-08,98.6,-2.81,-2.81,5.67,Dansby Swanson,621020,664350,13,R,R,-1.4,0.4,-0.33,1.47,9.97813851371603,-143.078248402259,-6.7032343201784,-21.7497374065123,33.8558420095852,-25.888019413418,97.9,1981,6.1
SL,2020-10-08,85,-1.38,-1.38,6.22,Ramon Laureano,657656,425844,5,R,R,0.6,0.3,0.03,2.17,2.03400282438251,-123.921187993986,-3.77379862470687,6.20476307359775,22.5852172717429,-28.8032021762558,84.9,2472,5.9
SI,2020-10-08,91.1,-3.82,-3.82,3.64,Luke Voit,572228,657044,14,R,R,-1.4,-0.7,0.33,1.53,13.5381783324772,-131.89324635153,2.22481997117298,-19.3474945251103,28.8351331353552,-41.1596254190148,91.5,1985,6.9
FF,2020-10-08,95.4,2.04,2.04,5.99,Max Muncy,571970,670970,12,L,L,0.7,1.2,1.29,3.63,-3.58818533919466,-138.985198245315,-3.26686829993575,10.2371893943893,30.955640160128,-16.2323848459408,95.1,2384,6
SI,2020-10-08,92.1,1.86,1.86,6.77,Joey Wendle,621563,656756,14,L,L,1.3,0.9,0.02,1,-7.48132543520212,-133.709093365476,-10.7720018124427,16.8978551823011,26.4943879842849,-19.5827236328152,92.6,2275,6.5
